id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31854023,GiGi's Place,238726984,Tanya,,Seventh Ward,29.97902,-90.07045,Private room,170,30,36,2023-05-08,0.53,2,365,0,Exempt
1224003755929316353,Luxurious PH with Private Terrace – Near Superdome,545764469,Little,,Central Business District,29.944883202119517,-90.07325377543931,Entire home/apt,431,1,0,,,75,111,0,24-XSTR-17190
2926851,Cozy Private Bedroom Near City Park,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,,2,113,2023-06-16,0.94,1,0,0,"22-RSTR-02464, 22-OSTR-02813"
635389415055788192,Contemporary Condo with Balcony at The Moderne,276892829,Heirloom,,Central Business District,29.94834,-90.07465,Entire home/apt,289,1,125,2024-08-18,4.67,50,318,54,23-XSTR-21437
960649711027188596,Spacious 4B Oasis-Your NOLA Dream Awaits!,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,290,1,23,2024-08-14,2.10,71,277,23,24-XSTR-08058
1098487234780228078,New Modern Construction near Bourbon & Superdome,468556876,Aujenee,,Seventh Ward,29.973075526345234,-90.0591798021866,Entire home/apt,216,2,8,2024-07-28,1.28,3,198,8,"23-CSTR-07745, 22-OSTR-68116"
52885401,Modern 2 Bedroom apartment 10min from everything,428172518,Bryan + Jasmine,,Gentilly Terrace,29.99688,-90.05331,Entire home/apt,96,2,59,2024-08-18,1.81,1,71,21,"21RSTR-55525, 21OSTR-90213"
904479479131277990,Vintage Luxury Splendor- French Quarter/ Marigny,9122177,Joshua,,Marigny,29.9673335,-90.05754429999999,Entire home/apt,186,2,35,2024-08-04,2.36,6,120,33,"22CSTR-14869, 24-OSTR-03350"
10684033,Comfy New Orleans Gentilly Neighborhood,54375117,Kina,,Gentilly Terrace,30.00549,-90.0527,Entire home/apt,88,2,203,2024-08-05,1.97,1,100,25,"20STR-00183, 20-OSTR-0184"
47134566,Beautiful and Spacious Double | Near FQ,8329708,Sam,,Central City,29.94201,-90.07679,Entire home/apt,134,3,112,2024-07-27,2.50,16,100,23,"22-CSTR-06997, 21-OSTR-17448"
854997,Historic Marigny Triangle Apartment,176809,Amy,,Marigny,29.96731,-90.05927,Entire home/apt,199,30,138,2024-07-20,0.98,1,111,1,
22099732,Spacious Uptown apartment across from Tulane.,49568908,Robert,,Audubon,29.94461,-90.11523,Entire home/apt,300,30,36,2021-12-22,0.45,3,364,0,
183207,"Frenchmen House ""Rose Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,80,1,883,2024-08-19,5.60,2,113,35,24-XSTR-08500
597535645662972900,"Peaceful Gentilly Bungalow, Quiet and Cozy",125535837,Veronica,,Gentilly Terrace,30.01043,-90.05264,Entire home/apt,100,2,64,2024-09-02,2.50,1,44,33,"22-RSTR-10223, 22-OSTR-09156"
970477256509726691,Essence fest French quarter big group,101652405,Russell,,Treme - Lafitte,29.965936076590634,-90.07043225119659,Entire home/apt,2560,3,18,2024-08-18,1.97,14,350,18,"23str-12345, 20OSTR-12345"
40973145,"""The Faucheaux""  2BR/2Bath SUPERDOME Wedding Venue guests welcome",95905119,MySouthernComfort,,Central Business District,29.94905,-90.07257,Entire home/apt,365,1,1,2022-05-30,0.04,14,12,0,"20-CSTR-27447, 20-OSTR-00670"
635388644481245447,Chic Warehouse District Condo at The Moderne,276892829,Heirloom,,Central Business District,29.9475626,-90.07358169999999,Entire home/apt,307,1,159,2024-08-05,5.96,50,326,46,23-XSTR-21437
649122534562763584,Stylish Creole Cottage 1 BD Home Central Location,64823547,Brenna And Nick,,Seventh Ward,29.975945,-90.0698115,Entire home/apt,62,1,94,2024-08-21,4.07,85,293,45,"23-NSTR-16954, 23-OSTR-16935"
53953894,Tranquil Bedroom  in NOLA Getaway House,202315316,Renee,,Read Blvd East,30.04091,-89.94951,Private room,79,30,6,2023-05-12,0.23,4,365,0,"19STR-12345, 19-OSTR-70331"
48699462,Trendy Marigny Apt with Balcony on Frenchmen,391944923,Frenchmen,,Marigny,29.96257,-90.05657,Entire home/apt,136,3,173,2024-08-23,4.13,5,269,40,"19STR-19244, 20-OSTR-20476"
3030123,B&B on world famous Frenchmen St.,15433610,Emily,,Marigny,29.96428,-90.05711,Private room,,30,0,,,1,0,0,Exempt
7895616,A short walk to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96679,-90.05803,Hotel room,182,2,36,2024-07-26,0.35,6,239,4,23-XSTR-21465
1196420361639700792,888 | Rooftop Pool | 4 Bed Combo,545764469,Little,,Central Business District,29.94544768583919,-90.0748382619968,Entire home/apt,390,1,1,2024-08-12,1,75,114,1,24-XSTR-17190
39946475,Walk to Bourbon St From Historic Apt | Sleeps 11,298769780,Saint Philip Residence,,French Quarter,29.959922790527344,-90.06206512451172,Entire home/apt,144,1,204,2024-08-09,3.58,15,196,59,23-XSTR-17647
635556839031732287,Incredible New Condo with Roof Deck at The Moderne,319011975,David,,Central Business District,29.94876,-90.07315,Entire home/apt,588,1,51,2024-08-12,1.90,3,301,20,23-XSTR-21437
1122283811189896675,City Chic 1BR Condo with Rooftop Pool,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,87,1,11,2024-08-18,2.66,54,297,11,23-XSTR-21621
963362290589044489,Neon Jazzy Nola,533196921,Abe,,Seventh Ward,29.97181,-90.06574,Entire home/apt,75,2,20,2024-08-10,1.63,1,82,19,"22-CSTR-14987, 22-OSTR-02647"
49425567,Gorgeous Mid-City Home Mins to French Quarter!,201062399,Garrett,,Tulane - Gravier,29.96251,-90.07781,Entire home/apt,106,3,135,2024-08-25,3.37,1,343,47,"24-NSTR-10919, 24-OSTR-10913"
1188216685335325607,Modern Penthouse a Short Walk to French Quarter,585802778,Tigran,,Central Business District,29.95499,-90.07407,Entire home/apt,149,1,2,2024-08-12,1.11,61,282,2,24-XSTR-08058
1172024240001359932,Luxurious Spacious Home,17623800,Tara,,Broadmoor,29.943550533665533,-90.10456608853555,Entire home/apt,152,30,0,,,1,146,0,
707893331795738251,Sparkling 2BR Presidential Suite Taylor Swift!,442029804,Live Suite,,Central Business District,29.95123,-90.06873,Entire home/apt,448,30,0,,,40,278,0,Exempt
11798898,Treme House. History and Heart!,55964077,Graham,,Treme - Lafitte,29.97153,-90.08047,Entire home/apt,,30,19,2018-01-01,0.19,4,0,0,
995589969443251947,NOLA's Finest: 4-Bedroom Luxury Condo,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,287,1,22,2024-08-18,2.38,71,328,22,24-XSTR-08058
22516691,Gorgeous Elegant Home! Perfect for Vacation,393425768,Sam,,Mid-City,29.96969,-90.10343,Entire home/apt,119,1,253,2024-08-15,3.28,34,334,20,"20-CSTR-31469, 21-OSTR-12387"
21046478,The SuperFlat -  WALK to French Quarter,151610385,Gary,,Central Business District,29.94593,-90.07228,Entire home/apt,1389,3,14,2024-07-28,0.76,7,155,8,"22-CSTR-05054, 22-OSTR-04066"
839072794035002250,Home in Marigny,186559092,Robert,,Marigny,29.9640467,-90.0595859,Entire home/apt,165,30,56,2024-08-21,3.55,2,132,49,"23-NSTR-13996, 23-OSTR-13874"
52028146,"Beautiful, Single-Family Spot | near FQ",151238588,Charlie,,Treme - Lafitte,29.9662204,-90.06969760000001,Entire home/apt,209,1,63,2024-04-14,1.75,9,333,25,"21-RSTR-19886, 21-OSTR-19885"
772446487702119751,Exquisite Flat in Arts District,342910048,LiivUP,,Central Business District,29.94487,-90.07115,Entire home/apt,138,1,47,2024-07-09,2.35,18,332,26,"22-CSTR-17714, 22-OSTR-17719"
48862827,New Orleans Historic Mid City Home,391526697,Samer,,Tulane - Gravier,29.95829,-90.08522,Entire home/apt,1000,2,13,2021-08-02,0.32,1,90,0,"18STR-09456, 18-OSTR-09456"
46728585,2 BR Kitchenette Condo near French Quarter #19,376995864,EsplanadeMansion,,Treme - Lafitte,29.96659,-90.065,Entire home/apt,98,1,158,2024-08-22,3.50,8,303,35,23-xstr-17910
37330345,"Heart of Mid-City, NOLA - 1 Bedroom w Office",30582943,Melissa,,Seventh Ward,29.97734,-90.07485,Entire home/apt,63,30,0,,,8,152,0,"22-RSTR-48292, 22-OSTR-39762"
536028633847193791,French Quarter Guest House - Experience NOLA now!,367991805,Ac,,French Quarter,29.95930058098064,-90.06342183404713,Entire home/apt,130,30,101,2024-06-18,3.22,5,193,31,Exempt
40134194,"Luxury Room For Your Group, Private Outdoor Patio",293742020,New Orleans Luxury,,Central Business District,29.94596,-90.06687,Entire home/apt,404,2,39,2024-07-31,0.79,41,352,8,"19STR-16492, 20-OSTR-00330"
2664790,Fairgrounds Triangle 1 bed/1 bath Private Entrance,13638657,Jonathan And Maria,,Fairgrounds,29.98414,-90.07457,Entire home/apt,,1,320,2020-03-17,2.55,1,0,0,"19STR-12676, 19-OSTR-00000"
735536308958222279,The Hudson: Cool Art Filled Condo near FQ with Pkg,390097449,Nick,,Central Business District,29.94616,-90.07544,Entire home/apt,99,1,47,2024-08-11,2.08,14,326,24,"22-CSTR-08642, 22-OSTR-22814"
13744419,Conveniently located 2 bedroom condo,80480972,Brian,,Milan,29.93675,-90.10219,Entire home/apt,,30,41,2019-07-08,0.44,1,0,0,19STR-22530
940640017894378322,Elegant House With 4 Beds 2.5 baths,476591401,Jerrin,,Seventh Ward,29.97355326049015,-90.05929603919174,Entire home/apt,214,2,14,2024-07-08,1.28,4,138,14,"22-CSTR-17454, 23-OSTR-26561"
49912051,2 Kitchens 2 Living Rooms 2 Terraces! Double Up,293742020,New Orleans Luxury,,Central Business District,29.94464,-90.06573,Entire home/apt,483,1,8,2024-06-29,0.28,41,329,5,"20CSTR-30923, 20OSTR-00330"
923114958441566952,Spacious Condo in California Building,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,283,1,31,2024-08-19,2.22,71,319,28,24-XSTR-08058
39591042,RARE Uptown Treasure - Excellent for Groups!!,62774691,Luke,,Uptown,29.92553,-90.10983,Entire home/apt,499,1,18,2024-05-21,0.46,7,127,2,"17STR-20694, 20-Ostr-02109"
960661300136364618,Amazing 4-Bedroom Haven in the Heart of NOLA,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,266,1,20,2024-08-11,2.01,71,298,20,24-XSTR-08058
701851319395692536,Spacious 1br Downtown Loft by French Quarter,112910785,Marigny,,Central Business District,29.95019,-90.07239,Entire home/apt,84,3,49,2024-08-16,2.01,65,275,31,"21-CSTR-17701, 20-ostr-00044"
1072259771194759328,Bohemian Elegance: 2BR Gem Condo with Balcony,550629322,The Pelican,,Central Business District,29.948115489502673,-90.0672137268448,Entire home/apt,186,1,6,2024-06-19,0.93,44,314,6,24-XSTR-08071
741825907207238161,The Vintage,477431431,Shirley,,Seventh Ward,29.97621439211674,-90.06937567144632,Entire home/apt,95,30,3,2023-06-14,0.15,2,189,0,
1145737814878093585,Gentilly home minutes from French Quarter.,55005313,Vanetta,,St.  Anthony,30.01512,-90.06381,Private room,135,30,0,,,1,179,0,
1076205217179554475,Refurbished Home | Hot Tub,312046089,Sonny,,Mid-City,29.96912,-90.0911,Entire home/apt,254,1,15,2024-08-07,2.57,15,294,15,"22-CSTR-10448, 22-OSTR-20810"
16560722,Moon 101 - Full Moon Suite - 2BR 2.5 Bath + Living,774950,Graham,,Bywater,29.96339,-90.04289,Entire home/apt,110,1,93,2024-07-04,1.00,5,15,14,23-XSTR-19271
15597317,Downtown HANGOUT! - Walk to French Quarter!,19859194,Jay,,Seventh Ward,29.97276,-90.06255,Entire home/apt,143,2,67,2024-08-12,0.72,6,361,15,"19STR-00584, 21-OSTR-18259"
722477401868993542,Sparkling 2BR Presidential Suite Taylor Swift!,480237365,LiveSuites,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,448,30,0,,,15,278,0,Exempt
7163799,Upscale Condo Classic French Quarter,295239,Ro,,French Quarter,29.95686,-90.06793,Entire home/apt,150,30,32,2024-07-31,0.29,1,290,2,
701598152579506080,RDR Condo,403910492,Kevin,,Mid-City,29.96302,-90.09394,Entire home/apt,160,2,59,2024-09-02,2.59,1,142,36,"20STR-30634, 20-OSTR-30453"
15797073,Historic Treme Home Used HBO40% Spring,4605202,Wayne,,Treme - Lafitte,29.96551,-90.0671,Entire home/apt,405,3,101,2024-05-27,1.10,3,333,6,"20-RSTR-30482, 22-OSTR-11557"
52981598,Beautiful Designer 1 BR - Walk to the Quarter!,112910785,Marigny,,Central Business District,29.94985,-90.07038,Entire home/apt,101,3,85,2024-08-25,2.45,65,286,29,"21-CSTR-09612, 20-ostr-00044"
1188159412428791949,Captivating Condo 5-minute Walk to French Quarter,585802778,Tigran,,Central Business District,29.95499,-90.07407,Entire home/apt,269,1,0,,,61,345,0,24-XSTR-08058
578891712152859073,Spacious 5BR Urban Retreat w Balcony & Pool,442924771,Hosteeva Carondelet Luxe Condos,,Central City,29.94057,-90.07549,Entire home/apt,276,1,58,2024-09-01,1.94,14,318,25,"22-CSTR-19211, 20-OSTR-00670"
1188247893343865984,Contemporary Penthouse a Short Ride from Superdome,585802778,Tigran,,Central Business District,29.95499,-90.07407,Entire home/apt,117,1,0,,,61,186,0,24-XSTR-08058
910912,Bayou St John Historic Home,4887507,Roxanne And Tim,,Bayou St. John,29.97885,-90.08411,Entire home/apt,364,2,125,2024-07-08,1.04,2,292,11,"23-NSTR-13850, 23-OSTR-14560"
722409213115138373,Stunning Historic Villa w/ Heated Pool 6br|6ba,232296790,Michael And Marcia,,Central City,29.9416,-90.07671,Entire home/apt,422,2,45,2024-08-26,1.91,22,207,22,"22-CSTR-18031, 22-OSTR-18234"
983310856625903293,Mid-City Streetcar Suite (#101),25497676,Adele,,Mid-City,29.9675441,-90.09091,Entire home/apt,80,3,38,2024-09-02,3.28,5,141,38,"22-CSTR-23077, 21-OSTR-02329"
1152491137759263970,Charming close to Frenchquarters,455096927,Lance,,Gentilly Woods,30.01495,-90.03648,Entire home/apt,125,2,4,2024-07-29,2.40,2,132,4,"24-NSTR-09891, 24-OSTR-10186"
940500806102165258,Stunning Rooftop Home with Incredible City VIEWS,157318848,Stay Redamo Vacation Rentals,,Central City,29.94060180873447,-90.07953078049609,Entire home/apt,281,2,25,2024-08-25,2.04,6,246,24,"22-CSTR-01161, 22-OSTR-19185"
20862638,Uptown Gem- Walking Distance to St. Charles,10383689,Via,,Central City,29.93415,-90.088,Entire home/apt,72,1,370,2024-08-25,4.35,1,102,64,"21-RSTR-14779, 21-OSTR-14044"
45505335,Stunning One Bedroom Loft Steps to French Quarter,95683904,Brad,,Central Business District,29.95082,-90.07124,Entire home/apt,119,3,144,2024-08-25,3.02,24,19,41,"21-CSTR-09848, 20-OSTR-00047"
46373528,Sonder Baronne Manor | Five-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95049,-90.07387,Entire home/apt,286,1,82,2024-08-16,1.79,30,188,21,20-XSTR-31566
3688447,Heart of the City,13521885,Andrietta,,Central City,29.94152,-90.07943,Private room,,2,149,2024-07-08,1.47,2,0,20,"22-RSTR-08951, 23-OSTR-08966"
716716830693201424,The Marquee - 1 Bedroom Standard,475538226,Rowan,,Central Business District,29.9551402043308,-90.0739587857799,Private room,113,1,7,2022-09-05,0.15,12,289,0,23-XSTR-05886
591206966954499982,Cute 1bed steps from French Q and Jazz venues.,26642486,Jose,,Seventh Ward,29.96793556213379,-90.06234741210938,Entire home/apt,61,2,78,2024-08-11,2.64,15,145,35,"20CSTR-22542, 21OSTR-08590"
48330403,"Tranquil, Luxury Home | 3mi to French Quarter",60833585,Mark,,Milneburg,30.0157952,-90.0476589,Entire home/apt,178,2,134,2024-08-11,3.15,1,274,57,"23-NSTR-15242, 22-OSTR-03048"
51520162,Perfect couples retreat near the French Quarter,43697770,Kelly,,St. Roch,29.97808,-90.05517,Entire home/apt,149,1,84,2024-08-31,3.44,1,155,36,"22-RSTR-08859, 22-OSTR-08857"
1168154164734019567,NOLA CONDO  (in the heart of the quarters),112544446,Ashley,,Central Business District,29.95058643226805,-90.06845550824234,Entire home/apt,156,2,2,2024-08-18,2,2,343,2,"23CSTR00637, 22OSTR20539"
972407043211940841,Private Apartment above home,25007040,Kersty,,St. Roch,29.98101,-90.05095,Entire home/apt,82,2,34,2024-09-01,3.12,1,216,34,"22-RSTR-01823, 22-OSTR-01822"
1172456960474546334,The Treme’ - Walk to French QTR!,359066016,Corey P,,Seventh Ward,29.96863,-90.06483,Entire home/apt,109,2,4,2024-09-02,1.46,1,208,4,"23-cstr-06382, 23-ostr-08375"
858907547284497497,The Carriage House,51580529,Meiah,,Seventh Ward,29.9691821,-90.0580798,Entire home/apt,55,30,2,2024-04-30,0.12,2,278,1,
5304690,The Place to be for all Festivities (No pets),27474690,Joy,,Broadmoor,29.94124,-90.10465,Entire home/apt,120,30,78,2024-02-11,0.70,1,291,2,"19STR-25998, 20-OSTR-1828"
50462314,Presidential Balcony Suite Downtown New Orleans,454425442,Adam,,Central Business District,29.9516,-90.06821,Entire home/apt,107,2,293,2024-09-04,7.48,33,141,86,"21-CSTR-09905, 21-OSTR-17158"
52703812,"Chef Owned, 1blk to Frenchmen, Private Courtyard",376026742,Maison De La Piscine,,Marigny,29.964409,-90.05925,Private room,130,2,164,2024-08-25,4.75,2,77,56,23-XSTR-14102
1178289801593074398,Spacious Upscale Home w/heated Pool+Parking NearFQ,390097449,Nick,,Central City,29.940734,-90.077417,Entire home/apt,390,2,9,2024-09-02,3.46,14,336,9,"23-CSTR-02015, 24-OSTR-03287"
1188199571011851865,Contemporary Condo 5-minute Walk to Bourbon Street,585802778,Tigran,,Central Business District,29.95499,-90.074066,Entire home/apt,97,1,4,2024-09-02,2.40,61,225,4,24-XSTR-08058
51250986,Cozy in Gentilly - easy access to all,55466920,Jade,,Gentilly Terrace,30.00718,-90.05329,Entire home/apt,90,2,29,2024-08-31,0.89,1,85,14,"21-RSTR-12933, 21-OSTR-17965"
655934529842412920,Rock the Night Away Private Room in Guest House,370734277,Rare Space,,French Quarter,29.96219,-90.05961,Private room,72,30,42,2024-03-18,1.63,15,305,11,23-XSTR-11205
40137300,5 Mins to Bourbon St. | Spacious 2BD/2BA Condo,305725367,The Alexandre,,Central Business District,29.95013999938965,-90.06880187988281,Entire home/apt,119,1,229,2024-08-22,4.89,17,327,75,"22-CSTR-14985, 22-OSTR-02647"
1100053680828608002,Roami at Canal Quarters | Canal Street Balcony,564122093,Roami,,Central Business District,29.95402,-90.07262,Entire home/apt,86,1,2,2024-03-18,0.34,6,363,2,24-XSTR-03488
15758477,Plush 3 Bedroom 2 Bath 3 miles to Downtown,48902370,Krista,,Behrman,29.9273,-90.02679,Entire home/apt,116,1,149,2024-09-02,1.57,2,35,14,"21-RSTR-12374, 21-OSTR-12374"
628311467753865310,"Historic Maison Du Savon Central City Suite, Pole",42146488,Kendall,,Central City,29.94218,-90.086,Private room,60,30,39,2023-08-21,1.63,1,89,0,"22-RSTR-09817, 22-OSTR-09817"
19962754,Royal Quarters (One Block to FQ & Frenchmen St.),104907334,Thomas,,Marigny,29.96467,-90.06071,Entire home/apt,68,60,37,2022-03-19,0.44,3,117,0,
31905756,S Norman C Francis Parkway,239182250,Sara,,Mid-City,29.96654,-90.09645,Entire home/apt,189,2,27,2024-02-12,0.40,1,361,1,"20-RSTR-1973, 19-OSTR-00000"
973929824854245252,Spacious New Orleans Retreat w/ Wet Bar + Yard!,456477857,Evolve,,Tall Timbers - Brechtel,29.92481,-90.03073,Entire home/apt,147,3,25,2024-08-26,2.30,43,315,25,"24-NSTR-10067, 24-OSTR-11308"
39946625,Experience French Quarter from Your Balcony,298769780,Saint Philip Residence,,French Quarter,29.95898,-90.06318,Entire home/apt,150,1,260,2024-08-12,4.48,15,198,63,23-XSTR-17647
3774603,"NEW ORLEANS, LA - THE BIG EASY !",85132,Sanford Sandy,,Central City,29.93403,-90.08137,Private room,,30,2,2022-02-28,0.04,8,363,0,Exempt
1080151874981237730,French Quarter Suites King Suite,541118489,J Collection,,Treme - Lafitte,29.965132690472835,-90.06457584189386,Private room,81,1,21,2024-08-19,3.64,9,338,21,24-XSTR-09176
1036154421004278138,Spacious 4-Bed Condo steps from French Quarter,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,363,1,29,2024-08-23,3.92,71,283,29,24-XSTR-08058
652875968340170504,"Le Maison d'Art, 5-6 blocks to Quarter & Jazz!",200755369,Hong,,Seventh Ward,29.968859888509474,-90.0579132341478,Entire home/apt,171,3,9,2024-08-04,0.40,2,277,6,"21-RSTR-75882, 20-OSTR-48742"
812536,"Downtown Views, Garden District, Streetcar",4271460,Christian,,Central City,29.936163133517077,-90.08231127689163,Entire home/apt,170,3,63,2023-04-24,0.45,4,49,0,23-XSTR-11145
929868237308330736,Mid-City 2 bedroom duplex,16389595,George,,Mid-City,29.97638,-90.10394,Entire home/apt,155,1,8,2024-07-07,1.98,1,141,8,"23-NSTR-15335, 23-OSTR-19235"
618596643285933223,"Cozy, Comfy Living @ Frenchmen Hideaway",457017061,Geson,,Seventh Ward,29.97557,-90.05802,Entire home/apt,89,3,57,2024-08-12,2.01,1,138,15,"22RSTR-51700, 22OSTR-51700"
1196420142468512097,888 | Rooftop Pool | 2 Bedroom (No W/D),545764469,Little,,Central Business District,29.94417,-90.07366,Entire home/apt,185,1,1,2024-07-21,0.64,75,114,1,24-XSTR-17190
18747630,Life in the Big Easy,130421946,Carol,,Behrman,29.93078,-90.03492,Entire home/apt,150,3,27,2024-07-08,0.31,1,352,2,"19STR-11621, 19-OSTR-0000"
3576484,The Okra Inn's Twin Bedroom: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.97596,-90.0995,Private room,,1,119,2021-08-22,0.98,15,0,0,"21-CSTR-08128, 20-OSTR-02677"
